# Name of benchmark/experiment: FILLET Experiment 1a (warm start, au)
# Model: AVALON (Albedo-feedback Variable Axial-tilt Latitudinal Outgoing-Net EBM)
# Mode: seasonal
# Ice line definition: latitude where annual-mean surface temperature crosses 0.0 °C
# Ice-free convention: NMaxLand=NMinLand=NMaxSea=NMinSea=90; SMaxLand=SMinLand=SMaxSea=SMinSea=-90
# Case Inst Obl XCO2 Tglob IceLineNMaxLand IceLineNMinLand IceLineNMaxSea IceLineNMinSea IceLineSMaxLand IceLineSMinLand IceLineSMaxSea IceLineSMinSea Diff OLRglob
166 0.9070294784580498 80.0 280.0 287.74384544422907 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 239.18769088845823
167 0.8858131487889274 80.0 280.0 284.9464183623673 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 233.59283672473467
168 0.8653326122228233 80.0 280.0 282.2459959207016 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 228.19199184140322
169 0.8455542343770645 80.0 280.0 225.69252062463914 90.0 0.0 90.0 0.0 0.0 -90.0 0.0 -90.0 0.5 115.0850412492783
170 0.8264462809917354 80.0 280.0 224.39217516950043 90.0 0.0 90.0 0.0 0.0 -90.0 0.0 -90.0 0.5 112.4843503390009
171 1.306122448979592 90.0 280.0 340.3649397403792 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 344.42987948075836
172 1.2695893671890497 90.0 280.0 335.5480255464142 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 334.7960510928284
173 1.2345679012345678 90.0 280.0 330.9303379144251 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 325.5606758288502
174 1.2009757928316758 90.0 280.0 326.5011223552001 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 316.7022447104003
175 1.168736303871439 90.0 280.0 322.2502649391741 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 308.2005298783482
176 1.1377777777777778 90.0 280.0 318.16832315453814 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 300.03664630907633
177 1.10803324099723 90.0 280.0 314.24647377031965 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 292.1929475406393
178 1.0794400404790014 90.0 280.0 310.476391609022 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 284.652783218044
179 1.0519395134779752 90.0 280.0 306.8503191803036 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 277.4006383606073
180 1.0254766864284568 90.0 280.0 303.361420743925 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 270.42284148785006
181 1.0 90.0 280.0 300.0028145044745 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 263.705629008949
182 0.9754610577655846 90.0 280.0 296.7673307306321 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 257.2346614612643
183 0.9518143961927424 90.0 280.0 293.64945443664715 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 250.99890887329437
184 0.9290172739149366 90.0 280.0 290.6436280259827 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 244.9872560519654
185 0.9070294784580498 90.0 280.0 287.7444846513937 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 239.18896930278743
186 0.8858131487889274 90.0 280.0 284.9470426212512 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 233.59408524250253
187 0.8653326122228233 90.0 280.0 282.24660574905613 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 228.1932114981123
188 0.8455542343770645 90.0 280.0 225.69283044674387 90.0 0.0 90.0 0.0 0.0 -90.0 0.0 -90.0 0.5 115.08566089348784
189 0.8264462809917354 90.0 280.0 224.3925082465151 90.0 0.0 90.0 0.0 0.0 -90.0 0.0 -90.0 0.5 112.48501649303024
