# Name of benchmark/experiment: FILLET Experiment 1a (warm start, au)
# Model: AVALON (Albedo-feedback Variable Axial-tilt Latitudinal Outgoing-Net EBM)
# Ice line definition: latitude where annual-mean surface temperature crosses -10.0 °C
# Ice-free convention: NMaxLand=NMinLand=NMaxSea=NMinSea=90; SMaxLand=SMinLand=SMaxSea=SMinSea=-90
# Case Inst Obl XCO2 Tglob IceLineNMaxLand IceLineNMinLand IceLineNMaxSea IceLineNMinSea IceLineSMaxLand IceLineSMinLand IceLineSMaxSea IceLineSMinSea Diff OLRglob
97 1.2345679012345678 50.0 280.0 330.81193947941995 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 325.32387895884
98 1.2009757928316758 50.0 280.0 326.3859458510992 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 316.4718917021985
99 1.168736303871439 50.0 280.0 322.1381807065039 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 307.97636141300774
100 1.1377777777777778 50.0 280.0 318.0592084184848 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 299.81841683696956
101 1.10803324099723 50.0 280.0 314.1402121941475 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 291.98042438829515
102 1.0794400404790014 50.0 280.0 310.3728737820467 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 284.4457475640935
103 1.0519395134779752 50.0 280.0 306.74944467720024 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 277.19888935440054
104 1.0254766864284568 50.0 280.0 303.26314061276173 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 270.22628122552356
105 1.0 50.0 280.0 299.90692067996196 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 263.5138413599239
106 0.9754610577655846 50.0 280.0 296.6737854417959 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 257.04757088359196
107 0.9518143961927424 50.0 280.0 293.5581750601013 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 250.81635012020269
108 0.9290172739149366 50.0 280.0 290.5545342730478 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 244.80906854609563
109 0.9070294784580498 50.0 280.0 287.65749905186163 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 239.01499810372337
110 0.8858131487889274 50.0 280.0 284.8620913052513 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 233.4241826105026
111 0.8653326122228233 50.0 280.0 282.1636182436004 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 228.0272364872008
112 0.8455542343770645 50.0 280.0 279.55773808523264 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 222.8154761704653
